_id,BUDGET_YEAR,BUDGET_MONTH_DESC,GROUP_NAME,DUTY_NAME,PRODUCT_NAME,TAX_NETTAX_AMT,UPDATE_DATE
346,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,4347862.4100,2566-08-11T00:00:00
347,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,428776886.0000,2566-08-11T00:00:00
348,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4336761200.0000,2566-08-11T00:00:00
349,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,719400.0000,2566-08-11T00:00:00
350,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,6300.0000,2566-08-11T00:00:00
351,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,479109.0000,2566-08-11T00:00:00
352,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นที่ผู้เพาะปลูกต้นยาสูบทำจากใบยาที่ปลูกและหั่นเองและขายให้ผู้ประกอบอุตสาหกรรมยาสูบ,5000.0000,2566-08-11T00:00:00
353,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1070634.5700,2566-08-11T00:00:00
354,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),71816812.7500,2566-08-11T00:00:00
355,2566,ตุลาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),18000.0000,2566-08-11T00:00:00
356,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ซิการ์,4523458.0400,2566-08-11T00:00:00
357,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,309470152.0000,2566-08-11T00:00:00
358,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4546832500.0000,2566-08-11T00:00:00
359,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,688150.0000,2566-08-11T00:00:00
360,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,479914.4000,2566-08-11T00:00:00
361,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1309822.9800,2566-08-11T00:00:00
362,2566,พฤศจิกายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),88891734.3000,2566-08-11T00:00:00
363,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,569471.5000,2566-08-11T00:00:00
364,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,450965617.9000,2566-08-11T00:00:00
365,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,3462284525.0000,2566-08-11T00:00:00
366,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,670900.0000,2566-08-11T00:00:00
367,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,1663.1600,2566-08-11T00:00:00
368,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,538676.4000,2566-08-11T00:00:00
369,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,254357.2700,2566-08-11T00:00:00
370,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),89245354.4800,2566-08-11T00:00:00
371,2566,ธันวาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),12500.0000,2566-08-11T00:00:00
372,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ซิการ์,1402323.4500,2566-08-11T00:00:00
373,2566,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,482346976.0000,2566-08-11T00:00:00
374,2566,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,5689049300.0000,2566-08-11T00:00:00
375,2566,มกราคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,936800.0000,2566-08-11T00:00:00
376,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,121.2400,2566-08-11T00:00:00
377,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,533104.0000,2566-08-11T00:00:00
378,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2302149.5600,2566-08-11T00:00:00
379,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),90611026.0100,2566-08-11T00:00:00
380,2566,มกราคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),13750.0000,2566-08-11T00:00:00
381,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ซิการ์,1599652.3200,2566-08-11T00:00:00
382,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,420631894.2400,2566-08-11T00:00:00
383,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4582515054.0000,2566-08-11T00:00:00
384,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,614550.0000,2566-08-11T00:00:00
385,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาสูบ,29811.3700,2566-08-11T00:00:00
386,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,594210.8000,2566-08-11T00:00:00
387,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,182382.7400,2566-08-11T00:00:00
388,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),80546471.0300,2566-08-11T00:00:00
389,2566,กุมภาพันธ์,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),17500.0000,2566-08-11T00:00:00
390,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,2633479.3100,2566-08-11T00:00:00
391,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,520247790.0000,2566-08-11T00:00:00
392,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4809107900.0000,2566-08-11T00:00:00
393,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,631850.0000,2566-08-11T00:00:00
394,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,7894.2400,2566-08-11T00:00:00
395,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,542115.6000,2566-08-11T00:00:00
396,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,207671.4400,2566-08-11T00:00:00
397,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),95084866.6600,2566-08-11T00:00:00
398,2566,มีนาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),28000.0000,2566-08-11T00:00:00
399,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ซิการ์,2497921.3000,2566-08-11T00:00:00
400,2566,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,418087480.0000,2566-08-11T00:00:00
401,2566,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,3868352550.0000,2566-08-11T00:00:00
402,2566,เมษายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,799400.0000,2566-08-11T00:00:00
403,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ยาสูบ,17773.0500,2566-08-11T00:00:00
404,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,533217.2000,2566-08-11T00:00:00
405,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,1115663.1300,2566-08-11T00:00:00
406,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),72755535.2000,2566-08-11T00:00:00
407,2566,เมษายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),6750.0000,2566-08-11T00:00:00
408,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,2356587.2900,2566-08-11T00:00:00
409,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,405620312.0000,2566-08-11T00:00:00
410,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,3982401704.0000,2566-08-11T00:00:00
411,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,669000.0000,2566-08-11T00:00:00
412,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,530655.0000,2566-08-11T00:00:00
413,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,3478428.4000,2566-08-11T00:00:00
414,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),99914998.1300,2566-08-11T00:00:00
415,2566,พฤษภาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),31375.0000,2566-08-11T00:00:00
416,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ซิการ์,4213708.5700,2566-08-11T00:00:00
417,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,186924457.0000,2566-08-11T00:00:00
418,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4943778517.0000,2566-08-11T00:00:00
419,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,728450.0000,2566-08-11T00:00:00
420,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาสูบ,41976.0000,2566-08-11T00:00:00
421,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,587381.8000,2566-08-11T00:00:00
422,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,2525780.6000,2566-08-11T00:00:00
423,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),104362829.9000,2566-08-11T00:00:00
424,2566,มิถุนายน,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),11250.0000,2566-08-11T00:00:00
425,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,2882504.0200,2566-08-11T00:00:00
426,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,327951290.4200,2566-08-11T00:00:00
427,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,4639489236.4500,2566-08-11T00:00:00
428,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,573100.0000,2566-08-11T00:00:00
429,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,549992.4000,2566-08-11T00:00:00
430,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,124721.0600,2566-08-11T00:00:00
431,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),90842516.7500,2566-08-11T00:00:00
432,2566,กรกฏาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),13045.0000,2566-08-11T00:00:00
433,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ซิการ์,4861016.7300,2566-08-11T00:00:00
434,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำเกินซองละ 72 บาท,32080008.0000,2566-08-11T00:00:00
435,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่ซิกาแรตที่มีราคาขายปลีกแนะนำไม่เกินซองละ 72 บาท,1092690365.0200,2566-08-11T00:00:00
436,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,บุหรี่อื่น,299200.0000,2566-08-11T00:00:00
437,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาสูบ,216.0000,2566-08-11T00:00:00
438,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเคี้ยว,183080.0000,2566-08-11T00:00:00
439,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นปรุง,34450.0000,2566-08-11T00:00:00
440,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก),47027197.0000,2566-08-11T00:00:00
441,2566,สิงหาคม,ภาษียาสูบ,ยาสูบ,ยาเส้นอื่น นอกจาก (ก) อื่นๆ นอกจาก (1),12500.0000,2566-08-11T00:00:00
