_id,Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
2167,2020,12,42,เลย,34.1,11.4
2168,2020,12,43,หนองคาย,33.5,14.2
2169,2020,12,44,มหาสารคาม,34.4,12.5
2170,2020,12,45,ร้อยเอ็ด,33.7,13
2171,2020,12,46,กาฬสินธุ์,33.9,11.1
2172,2020,12,47,สกลนคร,32.9,11.5
2173,2020,12,48,นครพนม,33.3,10.9
2174,2020,12,49,มุกดาหาร,33.4,13.2
2175,2020,12,50,เชียงใหม่,33.2,6.4
2176,2020,12,51,ลำพูน,34.6,11.2
2177,2020,12,52,ลำปาง,36.1,9.3
2178,2020,12,53,อุตรดิตถ์,35.8,15.5
2179,2020,12,54,แพร่,34.5,11.5
2180,2020,12,55,น่าน,35.1,9.5
2181,2020,12,56,พะเยา,32.6,9.2
2182,2020,12,57,เชียงราย,31.8,9
2183,2020,12,58,แม่ฮ่องสอน,35.5,9.7
2184,2020,12,60,นครสวรรค์,35.8,15.4
2185,2020,12,62,กำแพงเพชร,36,14.7
2186,2020,12,63,ตาก,36.2,8.2
2187,2020,12,64,สุโขทัย,35.3,14.4
2188,2020,12,65,พิษณุโลก,35.1,14.9
2189,2020,12,66,พิจิตร,34.9,16.5
2190,2020,12,67,เพชรบูรณ์,36.8,14.4
2191,2020,12,70,ราชบุรี,34.5,17.9
2192,2020,12,71,กาญจนบุรี,35.3,14.4
2193,2020,12,72,สุพรรณบุรี,35,16.2
2194,2020,12,73,นครปฐม,34,14
2195,2020,12,76,เพชรบุรี,33.2,18.3
2196,2020,12,77,ประจวบคีรีขันธ์,33.7,16.7
2197,2020,12,80,นครศรีธรรมราช,34,20
2198,2020,12,81,กระบี่,34.5,21
2199,2020,12,82,พังงา,32.9,21.5
2200,2020,12,83,ภูเก็ต,34.5,20.5
2201,2020,12,84,สุราษฎร์ธานี,33.4,20.6
2202,2020,12,85,ระนอง,33.2,20.9
2203,2020,12,86,ชุมพร,33.8,18.3
2204,2020,12,90,สงขลา,33.2,20.6
2205,2020,12,91,สตูล,34.2,22.1
2206,2020,12,92,ตรัง,33.2,22.1
2207,2020,12,93,พัทลุง,32.8,22.5
2208,2020,12,94,ปัตตานี,33.6,22.5
2209,2020,12,95,ยะลา,33.2,21.4
2210,2020,12,96,นราธิวาส,31.9,NA
2211,2021,1,10,กรุงเทพมหานคร,35.3,16.1
2212,2021,1,11,สมุทรปราการ,30.7,18.5
2213,2021,1,13,ปทุมธานี,36,15.5
2214,2021,1,14,พระนครศรีอยุธยา,36.7,12.8
2215,2021,1,16,ลพบุรี,35.9,10.9
2216,2021,1,18,ชัยนาท,35.2,12.7
2217,2021,1,20,ชลบุรี,36.6,14
2218,2021,1,21,ระยอง,34.1,16.4
2219,2021,1,22,จันทบุรี,34.7,13.8
2220,2021,1,23,ตราด,34,17.4
2221,2021,1,24,ฉะเชิงเทรา,35.7,12.7
2222,2021,1,25,ปราจีนบุรี,35.5,14.4
2223,2021,1,27,สระแก้ว,35.4,12.9
2224,2021,1,30,นครราชสีมา,34.8,10.5
2225,2021,1,31,บุรีรัมย์,35.1,9.4
2226,2021,1,32,สุรินทร์,34.9,10.5
2227,2021,1,33,ศรีสะเกษ,34.6,11.2
2228,2021,1,34,อุบลราชธานี,35.7,9.5
2229,2021,1,36,ชัยภูมิ,35,12.5
2230,2021,1,40,ขอนแก่น,35,9.1
2231,2021,1,41,อุดรธานี,33.7,9.8
2232,2021,1,42,เลย,34,8.5
2233,2021,1,43,หนองคาย,33.3,10.6
2234,2021,1,44,มหาสารคาม,34.6,11.1
2235,2021,1,45,ร้อยเอ็ด,33.5,10.5
2236,2021,1,46,กาฬสินธุ์,33.5,10.2
2237,2021,1,47,สกลนคร,33.1,9.3
2238,2021,1,48,นครพนม,33.6,9.5
2239,2021,1,49,มุกดาหาร,34.2,10.6
2240,2021,1,50,เชียงใหม่,34,3.2
2241,2021,1,51,ลำพูน,34.4,11.5
2242,2021,1,52,ลำปาง,35.9,10
2243,2021,1,53,อุตรดิตถ์,35.3,14.5
2244,2021,1,54,แพร่,34.6,11.3
2245,2021,1,55,น่าน,34.7,8.5
2246,2021,1,56,พะเยา,33.5,9.8
2247,2021,1,57,เชียงราย,31.6,10.2
2248,2021,1,58,แม่ฮ่องสอน,35.5,10
2249,2021,1,60,นครสวรรค์,36.4,12.3
2250,2021,1,62,กำแพงเพชร,35.2,13.3
2251,2021,1,63,ตาก,36.2,7
2252,2021,1,64,สุโขทัย,34.6,14.4
2253,2021,1,65,พิษณุโลก,34.6,13.4
2254,2021,1,66,พิจิตร,35,15.2
2255,2021,1,67,เพชรบูรณ์,36.4,11.7
2256,2021,1,70,ราชบุรี,34.5,14.1
2257,2021,1,71,กาญจนบุรี,35.8,12.8
2258,2021,1,72,สุพรรณบุรี,35.1,12.5
2259,2021,1,73,นครปฐม,33.7,11.7
2260,2021,1,76,เพชรบุรี,31.2,15
2261,2021,1,77,ประจวบคีรีขันธ์,34,13.5
2262,2021,1,80,นครศรีธรรมราช,34,19.4
2263,2021,1,81,กระบี่,34.9,20.6
2264,2021,1,82,พังงา,33.5,21.5
2265,2021,1,83,ภูเก็ต,35.2,19.4
2266,2021,1,84,สุราษฎร์ธานี,33.3,19
2267,2021,1,85,ระนอง,33.6,18.9
2268,2021,1,86,ชุมพร,33.1,18
2269,2021,1,90,สงขลา,33.3,19.8
2270,2021,1,91,สตูล,34.6,21.8
2271,2021,1,92,ตรัง,33.5,21.2
2272,2021,1,93,พัทลุง,32.3,21.7
2273,2021,1,94,ปัตตานี,33.6,21.5
2274,2021,1,95,ยะลา,33.6,20.8
2275,2021,1,96,นราธิวาส,30.9,NA
2276,2021,2,10,กรุงเทพมหานคร,37.6,19.9
2277,2021,2,11,สมุทรปราการ,31.2,22.5
2278,2021,2,13,ปทุมธานี,39,20.5
2279,2021,2,14,พระนครศรีอยุธยา,38.6,17.5
2280,2021,2,16,ลพบุรี,40,16.5
2281,2021,2,18,ชัยนาท,38.7,18
2282,2021,2,20,ชลบุรี,35.9,19
2283,2021,2,21,ระยอง,34,19.2
2284,2021,2,22,จันทบุรี,35.4,18.6
2285,2021,2,23,ตราด,34.2,20.6
2286,2021,2,24,ฉะเชิงเทรา,38.2,16.7
2287,2021,2,25,ปราจีนบุรี,37.3,17
2288,2021,2,27,สระแก้ว,38.8,17.3
2289,2021,2,30,นครราชสีมา,38.7,16
2290,2021,2,31,บุรีรัมย์,38.6,15.1
2291,2021,2,32,สุรินทร์,37.6,16
2292,2021,2,33,ศรีสะเกษ,38.4,15
2293,2021,2,34,อุบลราชธานี,38.6,13.8
2294,2021,2,36,ชัยภูมิ,38.9,17.5
2295,2021,2,40,ขอนแก่น,38.4,15
2296,2021,2,41,อุดรธานี,37.2,15.3
2297,2021,2,42,เลย,39,13.5
2298,2021,2,43,หนองคาย,37,15.9
2299,2021,2,44,มหาสารคาม,37.6,15.8
2300,2021,2,45,ร้อยเอ็ด,38.3,15.8
2301,2021,2,46,กาฬสินธุ์,36.5,15.2
2302,2021,2,47,สกลนคร,36.5,14.7
2303,2021,2,48,นครพนม,36,13.9
2304,2021,2,49,มุกดาหาร,38.1,15.3
2305,2021,2,50,เชียงใหม่,35.9,9.1
2306,2021,2,51,ลำพูน,37.1,13.9
2307,2021,2,52,ลำปาง,38.7,12.5
2308,2021,2,53,อุตรดิตถ์,37.4,16.7
2309,2021,2,54,แพร่,37,12.5
2310,2021,2,55,น่าน,37.2,11.3
2311,2021,2,56,พะเยา,35.6,11.2
2312,2021,2,57,เชียงราย,34.6,12.1
2313,2021,2,58,แม่ฮ่องสอน,38.4,11
2314,2021,2,60,นครสวรรค์,39.5,17
2315,2021,2,62,กำแพงเพชร,38.5,16.4
2316,2021,2,63,ตาก,38.8,10.1
2317,2021,2,64,สุโขทัย,37.7,15.2
2318,2021,2,65,พิษณุโลก,36.7,17
2319,2021,2,66,พิจิตร,37.1,18.4
2320,2021,2,67,เพชรบูรณ์,39.5,15.4
2321,2021,2,70,ราชบุรี,38.2,17.2
2322,2021,2,71,กาญจนบุรี,39.3,15.7
2323,2021,2,72,สุพรรณบุรี,37.3,17.4
2324,2021,2,73,นครปฐม,38,13.8
2325,2021,2,76,เพชรบุรี,32.3,19.9
2326,2021,2,77,ประจวบคีรีขันธ์,37.4,17.8
2327,2021,2,80,นครศรีธรรมราช,37.1,17.4
2328,2021,2,81,กระบี่,35.5,16
2329,2021,2,82,พังงา,35.5,18.7
2330,2021,2,83,ภูเก็ต,36.1,18.4
2331,2021,2,84,สุราษฎร์ธานี,37.6,17.2
2332,2021,2,85,ระนอง,35.9,18.5
2333,2021,2,86,ชุมพร,35.5,18.5
2334,2021,2,90,สงขลา,37.2,17.3
2335,2021,2,91,สตูล,36.1,19.6
2336,2021,2,92,ตรัง,36.4,18.9
2337,2021,2,93,พัทลุง,36.2,19.8
2338,2021,2,94,ปัตตานี,35,20
2339,2021,2,95,ยะลา,37.7,18.7
2340,2021,2,96,นราธิวาส,34.3,20.5
2341,2021,3,10,กรุงเทพมหานคร,37.5,21.3
2342,2021,3,11,สมุทรปราการ,32.9,22.2
2343,2021,3,13,ปทุมธานี,39.5,23
2344,2021,3,14,พระนครศรีอยุธยา,39.7,21.3
2345,2021,3,16,ลพบุรี,40.4,20.2
2346,2021,3,18,ชัยนาท,39,22.5
2347,2021,3,20,ชลบุรี,36.5,22.4
2348,2021,3,21,ระยอง,34.7,21.6
2349,2021,3,22,จันทบุรี,34.9,22
2350,2021,3,23,ตราด,35.5,22.6
2351,2021,3,24,ฉะเชิงเทรา,38.2,21.3
2352,2021,3,25,ปราจีนบุรี,38.9,22.1
2353,2021,3,27,สระแก้ว,39.6,22.2
2354,2021,3,30,นครราชสีมา,40.1,19
2355,2021,3,31,บุรีรัมย์,39.6,18.5
2356,2021,3,32,สุรินทร์,39.5,18.8
2357,2021,3,33,ศรีสะเกษ,39.8,19.2
2358,2021,3,34,อุบลราชธานี,40.4,18.9
2359,2021,3,36,ชัยภูมิ,39.9,20
2360,2021,3,40,ขอนแก่น,38.9,18
2361,2021,3,41,อุดรธานี,39.3,18.6
2362,2021,3,42,เลย,39.6,15.6
2363,2021,3,43,หนองคาย,39.4,19
2364,2021,3,44,มหาสารคาม,39.5,19
2365,2021,3,45,ร้อยเอ็ด,38.7,18.2
2366,2021,3,46,กาฬสินธุ์,38.8,18
2367,2021,3,47,สกลนคร,38.1,17
2368,2021,3,48,นครพนม,38.7,16.7
2369,2021,3,49,มุกดาหาร,39.7,18
2370,2021,3,50,เชียงใหม่,40,15
2371,2021,3,51,ลำพูน,40.8,14.5
2372,2021,3,52,ลำปาง,42,15.1
2373,2021,3,53,อุตรดิตถ์,39.4,19
2374,2021,3,54,แพร่,40.3,15.1
2375,2021,3,55,น่าน,40.6,12.2
2376,2021,3,56,พะเยา,39.4,14.3
2377,2021,3,57,เชียงราย,38.2,12.9
2378,2021,3,58,แม่ฮ่องสอน,41.5,12.5
2379,2021,3,60,นครสวรรค์,40.1,22.8
2380,2021,3,62,กำแพงเพชร,39,18.7
2381,2021,3,63,ตาก,42.4,11.9
2382,2021,3,64,สุโขทัย,39.8,18.5
2383,2021,3,65,พิษณุโลก,38.5,20.6
2384,2021,3,66,พิจิตร,39.1,21.6
2385,2021,3,67,เพชรบูรณ์,41.6,19
2386,2021,3,70,ราชบุรี,38,21.6
2387,2021,3,71,กาญจนบุรี,40.5,18.7
2388,2021,3,72,สุพรรณบุรี,39.6,21.5
2389,2021,3,73,นครปฐม,38.1,25.5
2390,2021,3,76,เพชรบุรี,33.6,22.5
2391,2021,3,77,ประจวบคีรีขันธ์,37.6,18.8
2392,2021,3,80,นครศรีธรรมราช,37.2,19.8
2393,2021,3,81,กระบี่,37.6,19
2394,2021,3,82,พังงา,36.2,21.6
2395,2021,3,83,ภูเก็ต,37.4,22.3
2396,2021,3,84,สุราษฎร์ธานี,37.4,19.5
2397,2021,3,85,ระนอง,36.7,22.5
2398,2021,3,86,ชุมพร,35.7,21.2
2399,2021,3,90,สงขลา,36.8,19.3
2400,2021,3,91,สตูล,36.9,21
2401,2021,3,92,ตรัง,37.3,21.4
2402,2021,3,93,พัทลุง,34.4,21.8
2403,2021,3,94,ปัตตานี,35.2,21.5
2404,2021,3,95,ยะลา,37.1,21
2405,2021,3,96,นราธิวาส,33.2,22.1
2406,2021,4,10,กรุงเทพมหานคร,37.3,24.1
2407,2021,4,11,สมุทรปราการ,33.4,23.6
2408,2021,4,13,ปทุมธานี,39,24.5
2409,2021,4,14,พระนครศรีอยุธยา,39.5,22.7
2410,2021,4,16,ลพบุรี,41.7,23
2411,2021,4,18,ชัยนาท,38.6,23.2
2412,2021,4,20,ชลบุรี,35.7,22
2413,2021,4,21,ระยอง,34.9,24.2
2414,2021,4,22,จันทบุรี,35.2,22.4
2415,2021,4,23,ตราด,35.4,23.6
2416,2021,4,24,ฉะเชิงเทรา,39.2,22
2417,2021,4,25,ปราจีนบุรี,38.8,23.3
2418,2021,4,27,สระแก้ว,39.5,23.4
2419,2021,4,30,นครราชสีมา,39.7,21.5
2420,2021,4,31,บุรีรัมย์,40,22.3
2421,2021,4,32,สุรินทร์,39.5,23
2422,2021,4,33,ศรีสะเกษ,40,23.8
2423,2021,4,34,อุบลราชธานี,40.3,22.6
2424,2021,4,36,ชัยภูมิ,39.6,22.6
2425,2021,4,40,ขอนแก่น,38.5,22.5
2426,2021,4,41,อุดรธานี,39,22.4
2427,2021,4,42,เลย,39.8,21
2428,2021,4,43,หนองคาย,38.5,22
2429,2021,4,44,มหาสารคาม,39,23
2430,2021,4,45,ร้อยเอ็ด,38.6,23.2
2431,2021,4,46,กาฬสินธุ์,38.9,23
2432,2021,4,47,สกลนคร,37.8,22
2433,2021,4,48,นครพนม,38.2,22.5
2434,2021,4,49,มุกดาหาร,39.7,22.4
2435,2021,4,50,เชียงใหม่,39.3,11.4
2436,2021,4,51,ลำพูน,40,20.1
2437,2021,4,52,ลำปาง,41.6,19.6
2438,2021,4,53,อุตรดิตถ์,40,22.1
2439,2021,4,54,แพร่,40.7,20.3
2440,2021,4,55,น่าน,40,18.8
2441,2021,4,56,พะเยา,38.6,17.6
2442,2021,4,57,เชียงราย,37.8,17.5
2443,2021,4,58,แม่ฮ่องสอน,41.2,18.4
2444,2021,4,60,นครสวรรค์,40.3,23
2445,2021,4,62,กำแพงเพชร,39.4,22.5
2446,2021,4,63,ตาก,41.1,17.9
2447,2021,4,64,สุโขทัย,39.8,21.5
2448,2021,4,65,พิษณุโลก,38.2,22.4
2449,2021,4,66,พิจิตร,39.4,22.5
2450,2021,4,67,เพชรบูรณ์,40.8,21.5
2451,2021,4,70,ราชบุรี,37.3,23.4
2452,2021,4,71,กาญจนบุรี,38.8,21.5
2453,2021,4,72,สุพรรณบุรี,38.7,23
2454,2021,4,73,นครปฐม,37.5,23.3
2455,2021,4,76,เพชรบุรี,35.2,22.5
2456,2021,4,77,ประจวบคีรีขันธ์,38,22.2
2457,2021,4,80,นครศรีธรรมราช,37,22.7
2458,2021,4,81,กระบี่,36,21
2459,2021,4,82,พังงา,34,23.4
2460,2021,4,83,ภูเก็ต,35,23
2461,2021,4,84,สุราษฎร์ธานี,36.8,22.5
2462,2021,4,85,ระนอง,34.8,22.9
2463,2021,4,86,ชุมพร,36,23.2
2464,2021,4,90,สงขลา,36.6,21.3
2465,2021,4,91,สตูล,36.7,23
2466,2021,4,92,ตรัง,36.8,23.5
2467,2021,4,93,พัทลุง,35.3,24
2468,2021,4,94,ปัตตานี,35.6,23.3
2469,2021,4,95,ยะลา,36.2,22.1
2470,2021,4,96,นราธิวาส,35.2,21
2471,2021,5,10,กรุงเทพมหานคร,37.8,22.2
2472,2021,5,11,สมุทรปราการ,33.4,23.5
2473,2021,5,13,ปทุมธานี,38.8,22.6
2474,2021,5,14,พระนครศรีอยุธยา,38.4,21
2475,2021,5,16,ลพบุรี,39.3,23
2476,2021,5,18,ชัยนาท,39,22.7
2477,2021,5,20,ชลบุรี,37.7,20.1
2478,2021,5,21,ระยอง,35.1,22.3
2479,2021,5,22,จันทบุรี,36,22.5
2480,2021,5,23,ตราด,34.6,23.8
2481,2021,5,24,ฉะเชิงเทรา,37.9,22.3
2482,2021,5,25,ปราจีนบุรี,37.8,22.2
2483,2021,5,27,สระแก้ว,37.4,23
2484,2021,5,30,นครราชสีมา,38.2,21.8
2485,2021,5,31,บุรีรัมย์,37.5,20.6
2486,2021,5,32,สุรินทร์,38,22
2487,2021,5,33,ศรีสะเกษ,38.3,24.2
2488,2021,5,34,อุบลราชธานี,39.1,22.5
2489,2021,5,36,ชัยภูมิ,38.4,23.5
2490,2021,5,40,ขอนแก่น,38.5,23.1
2491,2021,5,41,อุดรธานี,38.2,23.5
2492,2021,5,42,เลย,38,22
2493,2021,5,43,หนองคาย,39.8,23.6
2494,2021,5,44,มหาสารคาม,39.5,23.3
2495,2021,5,45,ร้อยเอ็ด,38.5,24.2
2496,2021,5,46,กาฬสินธุ์,38.5,23.5
2497,2021,5,47,สกลนคร,37.5,24
2498,2021,5,48,นครพนม,37.8,24
2499,2021,5,49,มุกดาหาร,38.9,24
2500,2021,5,50,เชียงใหม่,39.9,16.9
2501,2021,5,51,ลำพูน,41,22.8
2502,2021,5,52,ลำปาง,40.3,22
2503,2021,5,53,อุตรดิตถ์,40.5,24.4
2504,2021,5,54,แพร่,39.4,23.2
2505,2021,5,55,น่าน,39.3,20.5
2506,2021,5,56,พะเยา,38.1,21.6
2507,2021,5,57,เชียงราย,37.3,19.7
2508,2021,5,58,แม่ฮ่องสอน,40,20.9
2509,2021,5,60,นครสวรรค์,39.7,23.4
2510,2021,5,62,กำแพงเพชร,38.6,23.5
2511,2021,5,63,ตาก,39.1,18.9
2512,2021,5,64,สุโขทัย,38.7,24
2513,2021,5,65,พิษณุโลก,38.5,22.7
2514,2021,5,66,พิจิตร,38.5,23.4
2515,2021,5,67,เพชรบูรณ์,39.4,22.9
2516,2021,5,70,ราชบุรี,37.9,23
2517,2021,5,71,กาญจนบุรี,38.5,20.5
2518,2021,5,72,สุพรรณบุรี,38.9,21.3
2519,2021,5,73,นครปฐม,38.5,22.9
2520,2021,5,76,เพชรบุรี,37.3,21.9
2521,2021,5,77,ประจวบคีรีขันธ์,37.4,22.8
2522,2021,5,80,นครศรีธรรมราช,36.2,23.2
2523,2021,5,81,กระบี่,36.6,20.7
2524,2021,5,82,พังงา,34.1,23
2525,2021,5,83,ภูเก็ต,36.1,22.8
2526,2021,5,84,สุราษฎร์ธานี,36.4,22.8
2527,2021,5,85,ระนอง,35.6,23
2528,2021,5,86,ชุมพร,35.8,22.8
2529,2021,5,90,สงขลา,36.8,22.4
2530,2021,5,91,สตูล,35.3,23.5
2531,2021,5,92,ตรัง,35.3,23.4
2532,2021,5,93,พัทลุง,35,23.7
2533,2021,5,94,ปัตตานี,35.5,23.5
2534,2021,5,95,ยะลา,35.6,23
2535,2021,5,96,นราธิวาส,35.5,23.5
2536,2021,6,10,กรุงเทพมหานคร,38.3,24
2537,2021,6,11,สมุทรปราการ,33.8,22.8
2538,2021,6,13,ปทุมธานี,39,25.2
2539,2021,6,14,พระนครศรีอยุธยา,38.4,24
2540,2021,6,16,ลพบุรี,39.7,24
2541,2021,6,18,ชัยนาท,39.7,23.8
2542,2021,6,20,ชลบุรี,37.1,21.1
2543,2021,6,21,ระยอง,35.6,22.6
2544,2021,6,22,จันทบุรี,34.8,22.8
2545,2021,6,23,ตราด,34,22.8
2546,2021,6,24,ฉะเชิงเทรา,38.1,23.7
2547,2021,6,25,ปราจีนบุรี,38.1,23.9
2548,2021,6,27,สระแก้ว,38,24
2549,2021,6,30,นครราชสีมา,38.8,21.6
2550,2021,6,31,บุรีรัมย์,38,22.9
2551,2021,6,32,สุรินทร์,37.5,23
2552,2021,6,33,ศรีสะเกษ,38.5,23.8
2553,2021,6,34,อุบลราชธานี,39,22.9
2554,2021,6,36,ชัยภูมิ,38.3,23.7
2555,2021,6,40,ขอนแก่น,39.1,23.3
2556,2021,6,41,อุดรธานี,38.2,23.2
2557,2021,6,42,เลย,38.6,22.4
2558,2021,6,43,หนองคาย,38.7,23
2559,2021,6,44,มหาสารคาม,39.8,23.1
2560,2021,6,45,ร้อยเอ็ด,39,23.2
2561,2021,6,46,กาฬสินธุ์,37.8,23.4
2562,2021,6,47,สกลนคร,37.9,23
2563,2021,6,48,นครพนม,37.5,23
2564,2021,6,49,มุกดาหาร,38,23
2565,2021,6,50,เชียงใหม่,37.5,16.5
2566,2021,6,51,ลำพูน,39.6,22
2567,2021,6,52,ลำปาง,40.3,22.5
2568,2021,6,53,อุตรดิตถ์,39.5,23.4
2569,2021,6,54,แพร่,38.7,23.2
2570,2021,6,55,น่าน,39.3,21.8
2571,2021,6,56,พะเยา,37,21.7
2572,2021,6,57,เชียงราย,37.2,22.6
2573,2021,6,58,แม่ฮ่องสอน,38,21.8
2574,2021,6,60,นครสวรรค์,39.8,23.8
2575,2021,6,62,กำแพงเพชร,38.6,24.1
2576,2021,6,63,ตาก,38.9,18.3
2577,2021,6,64,สุโขทัย,39.1,24.2
2578,2021,6,65,พิษณุโลก,38.1,23
2579,2021,6,66,พิจิตร,38.4,23.9
2580,2021,6,67,เพชรบูรณ์,39.5,23.2
2581,2021,6,70,ราชบุรี,37.4,23.7
2582,2021,6,71,กาญจนบุรี,38.2,21.5
2583,2021,6,72,สุพรรณบุรี,38.9,22.5
2584,2021,6,73,นครปฐม,38.1,23.5
2585,2021,6,76,เพชรบุรี,37.9,21.9
2586,2021,6,77,ประจวบคีรีขันธ์,37.6,22.6
2587,2021,6,80,นครศรีธรรมราช,36.2,23
2588,2021,6,81,กระบี่,36,19.3
2589,2021,6,82,พังงา,33.1,23.4
2590,2021,6,83,ภูเก็ต,34.9,22.1
2591,2021,6,84,สุราษฎร์ธานี,37.6,22.8
2592,2021,6,85,ระนอง,34.3,23.1
2593,2021,6,86,ชุมพร,36.3,23.1
2594,2021,6,90,สงขลา,36.5,22.1
2595,2021,6,91,สตูล,34.7,22.7
2596,2021,6,92,ตรัง,35.1,22.9
2597,2021,6,93,พัทลุง,35.5,23.2
2598,2021,6,94,ปัตตานี,35.5,22.9
2599,2021,6,95,ยะลา,36.3,22.6
2600,2021,6,96,นราธิวาส,35.6,23
2601,2021,7,10,กรุงเทพมหานคร,38.4,24.4
2602,2021,7,11,สมุทรปราการ,33.4,23.5
2603,2021,7,13,ปทุมธานี,39,24.8
2604,2021,7,14,พระนครศรีอยุธยา,37.6,23.5
2605,2021,7,16,ลพบุรี,40.4,23.8
2606,2021,7,18,ชัยนาท,38,24
2607,2021,7,20,ชลบุรี,37.2,22.2
2608,2021,7,21,ระยอง,37.5,24.2
2609,2021,7,22,จันทบุรี,34.9,22.8
2610,2021,7,23,ตราด,33.6,23.2
2611,2021,7,24,ฉะเชิงเทรา,38,23.1
2612,2021,7,25,ปราจีนบุรี,37,23.3
2613,2021,7,27,สระแก้ว,37.3,23.9
2614,2021,7,30,นครราชสีมา,39.7,21.5
2615,2021,7,31,บุรีรัมย์,37.7,23
2616,2021,7,32,สุรินทร์,37.4,22
2617,2021,7,33,ศรีสะเกษ,38,23
2618,2021,7,34,อุบลราชธานี,36.8,21.7
2619,2021,7,36,ชัยภูมิ,39.3,23
2620,2021,7,40,ขอนแก่น,38.8,23.5
2621,2021,7,41,อุดรธานี,37.6,23.8
2622,2021,7,42,เลย,39.3,23
2623,2021,7,43,หนองคาย,38,23
2624,2021,7,44,มหาสารคาม,38.3,23.7
2625,2021,7,45,ร้อยเอ็ด,37.2,23.5
2626,2021,7,46,กาฬสินธุ์,37.2,23.5
2627,2021,7,47,สกลนคร,36,23.5
2628,2021,7,48,นครพนม,36.4,23.2
2629,2021,7,49,มุกดาหาร,37.8,23
2630,2021,7,50,เชียงใหม่,37,16
2631,2021,7,51,ลำพูน,38.4,23.4
2632,2021,7,52,ลำปาง,40.8,22.9
2633,2021,7,53,อุตรดิตถ์,39,24.5
2634,2021,7,54,แพร่,37.6,23
2635,2021,7,55,น่าน,36.6,22.8
2636,2021,7,56,พะเยา,35.9,23
2637,2021,7,57,เชียงราย,34.4,23.4
2638,2021,7,58,แม่ฮ่องสอน,37.3,22
2639,2021,7,60,นครสวรรค์,38.4,23.8
2640,2021,7,62,กำแพงเพชร,38.4,24.1
2641,2021,7,63,ตาก,38.5,18.6
2642,2021,7,64,สุโขทัย,38.6,24.7
2643,2021,7,65,พิษณุโลก,38,24.4
2644,2021,7,66,พิจิตร,38.6,23.9
2645,2021,7,67,เพชรบูรณ์,39.5,23.5
2646,2021,7,70,ราชบุรี,37.1,23.9
2647,2021,7,71,กาญจนบุรี,39.5,22.5
2648,2021,7,72,สุพรรณบุรี,38.5,21.6
2649,2021,7,73,นครปฐม,38.7,23.5
2650,2021,7,76,เพชรบุรี,37.4,22.9
2651,2021,7,77,ประจวบคีรีขันธ์,38,22.5
2652,2021,7,80,นครศรีธรรมราช,36.9,23.6
2653,2021,7,81,กระบี่,33.9,19.2
2654,2021,7,82,พังงา,33,23
2655,2021,7,83,ภูเก็ต,34.7,22.2
2656,2021,7,84,สุราษฎร์ธานี,36.8,22.8
2657,2021,7,85,ระนอง,33.5,22.5
2658,2021,7,86,ชุมพร,35.8,22.5
2659,2021,7,90,สงขลา,36.1,21.7
2660,2021,7,91,สตูล,34.5,23.5
2661,2021,7,92,ตรัง,34.5,22.9
2662,2021,7,93,พัทลุง,35.5,23.5
2663,2021,7,94,ปัตตานี,35.7,23.5
2664,2021,7,95,ยะลา,35.7,23
2665,2021,7,96,นราธิวาส,35.4,21.5
2666,2021,8,10,กรุงเทพมหานคร,36.4,23.4
2667,2021,8,11,สมุทรปราการ,33,21.5
2668,2021,8,13,ปทุมธานี,37,23.6
2669,2021,8,14,พระนครศรีอยุธยา,37.6,23
2670,2021,8,16,ลพบุรี,37.7,23
2671,2021,8,18,ชัยนาท,37.7,23.7
2672,2021,8,20,ชลบุรี,35.7,21.5
2673,2021,8,21,ระยอง,33.6,23.5
2674,2021,8,22,จันทบุรี,34.6,22.2
2675,2021,8,23,ตราด,33.2,23.2
2676,2021,8,24,ฉะเชิงเทรา,36.5,22.7
2677,2021,8,25,ปราจีนบุรี,35.5,23.3
2678,2021,8,27,สระแก้ว,36.3,23.3
2679,2021,8,30,นครราชสีมา,38.3,21.5
2680,2021,8,31,บุรีรัมย์,36,22.2
2681,2021,8,32,สุรินทร์,36,22
2682,2021,8,33,ศรีสะเกษ,36.2,23.5
2683,2021,8,34,อุบลราชธานี,35.3,22
2684,2021,8,36,ชัยภูมิ,35.8,23.5
2685,2021,8,40,ขอนแก่น,36,23.4
2686,2021,8,41,อุดรธานี,36.3,23.9
2687,2021,8,42,เลย,37.5,22
2688,2021,8,43,หนองคาย,37,24
2689,2021,8,44,มหาสารคาม,36.5,23
2690,2021,8,45,ร้อยเอ็ด,35.7,24.3
2691,2021,8,46,กาฬสินธุ์,35,23.7
2692,2021,8,47,สกลนคร,35.5,23.8
2693,2021,8,48,นครพนม,35.3,23.5
2694,2021,8,49,มุกดาหาร,36,23.8
2695,2021,8,50,เชียงใหม่,36.4,16.7
2696,2021,8,51,ลำพูน,36.5,23.2
2697,2021,8,52,ลำปาง,37.2,22.7
2698,2021,8,53,อุตรดิตถ์,36.6,23.8
2699,2021,8,54,แพร่,35.9,23.2
2700,2021,8,55,น่าน,37.5,21.5
2701,2021,8,56,พะเยา,35.1,22
2702,2021,8,57,เชียงราย,34,22.4
2703,2021,8,58,แม่ฮ่องสอน,36.2,22.6
2704,2021,8,60,นครสวรรค์,37.2,22.3
2705,2021,8,62,กำแพงเพชร,36.1,23.2
2706,2021,8,63,ตาก,37.2,19.4
2707,2021,8,64,สุโขทัย,37.5,22.8
